,run_id,player_id,place,speedrun_time,is_verified,verify_date,submitted_date,examiner_id,timing_type,platform_id,platform_name,platform_released_year,is_level_cat,level_id,level_name,level_rules,game_id,category_id,cat_name,cat_rules,player_name,player_country,player_pronouns,player_signup_date,verify_shortDate,verify_day,verify_month,verify_year,verify_hour,submitted_shortDate,submitted_day,submitted_month,submitted_year,submitted_hour,player_signup_shortDate,player_signup_day,player_signup_month,player_signup_year,player_signup_hour
2824,zxgjrlqy,nan,519,102.548,True,2021-06-27 00:24:39,2021-06-27 00:24:38,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2825,m3rw46wm,nan,520,102.549,True,2021-06-27 00:24:48,2021-06-27 00:24:48,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2826,y4rj48nz,nan,520,102.549,True,2021-06-27 00:24:56,2021-06-27 00:24:56,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2827,zq12o05m,nan,522,102.55,True,2021-06-27 00:25:05,2021-06-27 00:25:05,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2828,z0r84o4z,nan,522,102.55,True,2021-06-27 00:25:15,2021-06-27 00:25:14,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2829,y6dg4n1m,nan,522,102.55,True,2021-06-27 00:25:23,2021-06-27 00:25:22,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2830,ywqw73py,nan,525,102.569,True,2021-06-27 00:25:32,2021-06-27 00:25:32,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2831,yjgevp3y,nan,526,102.576,True,2021-06-27 00:25:41,2021-06-27 00:25:41,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2832,zggj0pvz,nan,527,102.594,True,2021-06-27 00:25:51,2021-06-27 00:25:50,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2833,me7n539y,nan,528,102.599,True,2021-06-27 00:26:00,2021-06-27 00:26:00,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2834,yo7qgp7m,nan,529,102.6,True,2021-06-27 00:26:10,2021-06-27 00:26:09,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2835,zp1ke98z,nan,530,102.601,True,2021-06-27 00:26:21,2021-06-27 00:26:20,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2836,ydrvxdwz,nan,531,102.604,True,2021-06-27 00:26:30,2021-06-27 00:26:29,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2837,y99pqvvy,nan,532,102.613,True,2021-06-27 00:26:39,2021-06-27 00:26:38,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2838,z1rv4pgm,nan,533,102.618,True,2021-06-27 00:26:48,2021-06-27 00:26:47,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2839,mkgonkvy,nan,534,102.619,True,2021-06-27 00:26:57,2021-06-27 00:26:56,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2840,m7de460m,nan,535,102.637,True,2021-06-27 00:27:05,2021-06-27 00:27:05,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2841,mr10p72z,nan,536,102.641,True,2021-06-27 00:27:14,2021-06-27 00:27:14,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
